1	-15.7785
2	-0.522879
3	-0.353736
4	-0.278857
5	-0.236021
6	-0.208171
7	-0.18858
8	-0.174037
9	-0.162808
10	-0.153875
11	-0.146597
12	-0.140552
13	-0.135452
14	-0.13109
15	-0.127318
16	-0.124022
17	-0.121118
18	-0.118541
19	-0.116237
20	-0.114165
21	-0.112292
22	-0.110591
23	-0.109039
24	-0.107618
25	-0.10631
26	-0.105104
27	-0.103988
28	-0.102952
29	-0.101988
30	-0.101089
31	-0.100247
32	-0.0994592
33	-0.0987189
34	-0.0980223
35	-0.0973658
36	-0.0967458
37	-0.0961596
38	-0.0956043
39	-0.0950776
40	-0.0945773
41	-0.0941016
42	-0.0936486
43	-0.0932167
44	-0.0928045
45	-0.0924108
46	-0.0920342
47	-0.0916736
48	-0.0913282
49	-0.0909969
50	-0.0906788
51	-0.0903733
52	-0.0900796
53	-0.089797
54	-0.0895249
55	-0.0892627
56	-0.0890099
57	-0.088766
58	-0.0885305
59	-0.0883031
60	-0.0880832
61	-0.0878705
62	-0.0876648
63	-0.0874656
64	-0.0872726
65	-0.0870856
66	-0.0869042
67	-0.0867283
68	-0.0865576
69	-0.0863918
70	-0.0862308
71	-0.0860743
72	-0.0859222
73	-0.0857742
74	-0.0856303
75	-0.0854902
76	-0.0853538
77	-0.0852209
78	-0.0850915
79	-0.0849653
80	-0.0848423
81	-0.0847224
82	-0.0846053
83	-0.0844911
84	-0.0843797
85	-0.0842708
86	-0.0841645
87	-0.0840606
88	-0.0839591
89	-0.0838599
90	-0.0837629
91	-0.0836681
92	-0.0835753
93	-0.0834844
94	-0.0833956
95	-0.0833086
96	-0.0832234
97	-0.08314
98	-0.0830583
99	-0.0829782
100	-0.0828997
101	-0.0828228
102	-0.0827474
103	-0.0826735
104	-0.082601
105	-0.0825299
106	-0.0824601
107	-0.0823916
108	-0.0823244
109	-0.0822585
110	-0.0821937
111	-0.0821301
112	-0.0820676
113	-0.0820063
114	-0.081946
115	-0.0818868
116	-0.0818286
117	-0.0817714
118	-0.0817151
119	-0.0816599
120	-0.0816055
121	-0.081552
122	-0.0814994
123	-0.0814477
124	-0.0813968
125	-0.0813467
126	-0.0812974
127	-0.0812489
128	-0.0812012
129	-0.0811542
130	-0.0811079
131	-0.0810623
132	-0.0810174
133	-0.0809732
134	-0.0809296
135	-0.0808867
136	-0.0808445
137	-0.0808028
138	-0.0807618
139	-0.0807213
140	-0.0806814
141	-0.0806421
142	-0.0806033
143	-0.0805651
144	-0.0805274
145	-0.0804903
146	-0.0804536
147	-0.0804174
148	-0.0803818
149	-0.0803466
150	-0.0803119
151	-0.0802776
152	-0.0802438
153	-0.0802104
154	-0.0801775
155	-0.080145
156	-0.0801129
157	-0.0800812
158	-0.0800499
159	-0.0800191
160	-0.0799886
161	-0.0799584
162	-0.0799287
163	-0.0798993
164	-0.0798703
165	-0.0798416
166	-0.0798133
167	-0.0797853
168	-0.0797577
169	-0.0797303
170	-0.0797033
171	-0.0796766
172	-0.0796503
173	-0.0796242
174	-0.0795984
175	-0.0795729
176	-0.0795478
177	-0.0795228
178	-0.0794982
179	-0.0794739
180	-0.0794498
181	-0.079426
182	-0.0794024
183	-0.0793792
184	-0.0793561
185	-0.0793333
186	-0.0793108
187	-0.0792885
188	-0.0792664
189	-0.0792446
190	-0.079223
191	-0.0792016
192	-0.0791805
193	-0.0791595
194	-0.0791388
195	-0.0791183
196	-0.079098
197	-0.0790779
198	-0.079058
199	-0.0790384
200	-0.0790189
201	-0.0789996
202	-0.0789805
203	-0.0789616
204	-0.0789428
205	-0.0789243
206	-0.0789059
207	-0.0788877
208	-0.0788697
209	-0.0788519
210	-0.0788342
211	-0.0788167
212	-0.0787994
213	-0.0787822
214	-0.0787652
215	-0.0787483
216	-0.0787316
217	-0.0787151
218	-0.0786987
219	-0.0786824
220	-0.0786664
221	-0.0786504
222	-0.0786346
223	-0.0786189
224	-0.0786034
225	-0.078588
226	-0.0785728
227	-0.0785577
228	-0.0785427
229	-0.0785278
230	-0.0785131
231	-0.0784985
232	-0.078484
233	-0.0784697
234	-0.0784555
235	-0.0784414
236	-0.0784274
237	-0.0784135
238	-0.0783998
239	-0.0783861
240	-0.0783726
241	-0.0783592
242	-0.0783459
243	-0.0783327
244	-0.0783197
245	-0.0783067
246	-0.0782938
247	-0.0782811
248	-0.0782684
249	-0.0782558
250	-0.0782434
251	-0.078231
252	-0.0782188
253	-0.0782066
254	-0.0781945
255	-0.0781826
256	-0.0781707
257	-0.0781589
258	-0.0781472
259	-0.0781356
260	-0.0781241
261	-0.0781127
262	-0.0781013
263	-0.0780901
264	-0.0780789
265	-0.0780678
266	-0.0780568
267	-0.0780459
268	-0.0780351
269	-0.0780243
270	-0.0780137
271	-0.0780031
272	-0.0779925
273	-0.0779821
274	-0.0779717
275	-0.0779614
276	-0.0779512
277	-0.0779411
278	-0.077931
279	-0.077921
280	-0.0779111
281	-0.0779012
282	-0.0778915
283	-0.0778817
284	-0.0778721
285	-0.0778625
286	-0.077853
287	-0.0778436
288	-0.0778342
289	-0.0778249
290	-0.0778156
291	-0.0778064
292	-0.0777973
293	-0.0777882
294	-0.0777792
295	-0.0777703
296	-0.0777614
297	-0.0777526
298	-0.0777439
299	-0.0777352
300	-0.0777265
301	-0.0777179
302	-0.0777094
303	-0.0777009
304	-0.0776925
305	-0.0776841
306	-0.0776758
307	-0.0776676
308	-0.0776594
309	-0.0776512
310	-0.0776432
311	-0.0776351
312	-0.0776271
313	-0.0776192
314	-0.0776113
315	-0.0776035
316	-0.0775957
317	-0.0775879
318	-0.0775802
319	-0.0775726
320	-0.077565
321	-0.0775575
322	-0.07755
323	-0.0775425
324	-0.0775351
325	-0.0775277
326	-0.0775204
327	-0.0775132
328	-0.0775059
329	-0.0774987
330	-0.0774916
331	-0.0774845
332	-0.0774775
333	-0.0774704
334	-0.0774635
335	-0.0774565
336	-0.0774497
337	-0.0774428
338	-0.077436
339	-0.0774292
340	-0.0774225
341	-0.0774158
342	-0.0774092
343	-0.0774026
344	-0.077396
345	-0.0773895
346	-0.077383
347	-0.0773765
348	-0.0773701
349	-0.0773637
350	-0.0773574
351	-0.0773511
352	-0.0773448
353	-0.0773386
354	-0.0773324
355	-0.0773262
356	-0.0773201
357	-0.077314
358	-0.0773079
359	-0.0773019
360	-0.0772959
361	-0.0772899
362	-0.077284
363	-0.0772781
364	-0.0772722
365	-0.0772664
366	-0.0772606
367	-0.0772548
368	-0.0772491
369	-0.0772433
370	-0.0772377
371	-0.077232
372	-0.0772264
373	-0.0772208
374	-0.0772153
375	-0.0772097
376	-0.0772042
377	-0.0771988
378	-0.0771933
379	-0.0771879
380	-0.0771825
381	-0.0771772
382	-0.0771719
383	-0.0771666
384	-0.0771613
385	-0.0771561
386	-0.0771508
387	-0.0771456
388	-0.0771405
389	-0.0771354
390	-0.0771302
391	-0.0771252
392	-0.0771201
393	-0.0771151
394	-0.0771101
395	-0.0771051
396	-0.0771001
397	-0.0770952
398	-0.0770903
399	-0.0770854
400	-0.0770806
401	-0.0770757
402	-0.0770709
403	-0.0770661
404	-0.0770614
405	-0.0770566
406	-0.0770519
407	-0.0770472
408	-0.0770426
409	-0.0770379
410	-0.0770333
411	-0.0770287
412	-0.0770241
413	-0.0770196
414	-0.077015
415	-0.0770105
416	-0.077006
417	-0.0770016
418	-0.0769971
419	-0.0769927
420	-0.0769883
421	-0.0769839
422	-0.0769795
423	-0.0769752
424	-0.0769709
425	-0.0769666
426	-0.0769623
427	-0.076958
428	-0.0769538
429	-0.0769496
430	-0.0769454
431	-0.0769412
432	-0.076937
433	-0.0769329
434	-0.0769288
435	-0.0769247
436	-0.0769206
437	-0.0769165
438	-0.0769125
439	-0.0769084
440	-0.0769044
441	-0.0769004
442	-0.0768964
443	-0.0768925
444	-0.0768886
445	-0.0768846
446	-0.0768807
447	-0.0768768
448	-0.076873
449	-0.0768691
450	-0.0768653
451	-0.0768615
452	-0.0768577
453	-0.0768539
454	-0.0768501
455	-0.0768464
456	-0.0768426
457	-0.0768389
458	-0.0768352
459	-0.0768315
460	-0.0768278
461	-0.0768242
462	-0.0768205
463	-0.0768169
464	-0.0768133
465	-0.0768097
466	-0.0768061
467	-0.0768026
468	-0.076799
469	-0.0767955
470	-0.076792
471	-0.0767885
472	-0.076785
473	-0.0767815
474	-0.0767781
475	-0.0767746
476	-0.0767712
477	-0.0767678
478	-0.0767644
479	-0.076761
480	-0.0767576
481	-0.0767543
482	-0.0767509
483	-0.0767476
